paper_id,num_equations,mean_num_new_symbols_introduced,num_overall_unique_symbols,mean_num_unique_symbols,std_of_unique_symbols,max_representational_complexity
mdECGh-qlK,579.0,0.13126079447322972,76.0,3.1588946459412792,3.3527816506357553,27.0
zyLVMgsZ0U_,739.0,0.12449255751014884,92.0,4.116373477672531,4.869849705381919,31.0
rieUBLynDqm,261.0,0.1839080459770115,48.0,1.38697318007663,2.612039954939626,14.0
qYO0f9WnUup,91.0,0.4065934065934066,37.0,2.1648351648351647,2.61306008887722,16.0
gUxSHy2mNUh,48.0,0.75,36.0,6.479166666666668,5.932204151855428,26.0
U8MtHLRK06q,55.0,0.38181818181818183,21.0,1.0363636363636366,1.794679754406178,13.0
WUWJIV2Yxtp,318.0,0.14465408805031446,46.0,2.5345911949685545,2.118805312487456,14.0
zS9sRyaPFlJ,84.0,0.5119047619047619,43.0,2.7142857142857153,4.67902633412723,24.0
zufPou5foW,657.0,0.1095890410958904,72.0,3.4520547945205458,4.335886082330138,24.0
SNwH0dDGl7_,1347.0,0.08314773570898293,112.0,4.0289532293986605,4.453480101049169,33.0
LV_MeMS38Q9,287.0,0.22996515679442509,66.0,4.013937282229962,5.538152556972809,27.0
HDxgaKk956l,486.0,0.1337448559670782,65.0,5.183127572016464,4.363556112931529,23.0
9yE2xEj0BH7,62.0,0.6451612903225806,40.0,3.8709677419354835,5.1612804071824385,21.0
2a5Ru3JtNe0,639.0,0.25821596244131456,165.0,3.7902973395931174,5.420253994023384,37.0
PRpO-cOCQoX,117.0,0.5470085470085471,64.0,5.760683760683762,6.0124147031724,25.0
WePih5bXsNB,483.0,0.14906832298136646,72.0,3.250517598343686,3.4923411670356335,25.0
Siln8xpTMrZ,647.0,0.15919629057187018,103.0,6.448222565687799,8.40444518384293,38.0
zygzt8QFsV,617.0,0.1280388978930308,79.0,4.392220421393839,4.938104337176566,25.0
7HSHJQwkna0,169.0,0.30177514792899407,51.0,2.1538461538461533,3.28778402720188,19.0
7zxPlqOT5us,168.0,0.39285714285714285,66.0,3.029761904761906,3.57373250465497,23.0
TntbHxxGd6j,172.0,0.22093023255813954,38.0,1.5406976744186036,1.5870733598624869,9.0
10uNUgI5Kl,181.0,0.13259668508287292,24.0,0.8674033149171271,1.6034990897652048,7.0
rMkd7_6fB7,803.0,0.12204234122042341,98.0,3.3947696139476964,4.183129940633287,27.0
7UrHaeZ5Ie7,586.0,0.25597269624573377,150.0,7.16382252559727,7.27673649937041,37.0
TC39w69m8bB,172.0,0.2616279069767442,45.0,2.156976744186046,3.566217079310505,20.0
8FroynZv4C,1233.0,0.09975669099756691,123.0,7.612327656123272,8.37846132289859,42.0
fkNZtv_-BeW,1291.0,0.053446940356312936,69.0,1.4608830364058876,3.4902715952758636,30.0
JgwnZxlxA46,905.0,0.09834254143646409,89.0,5.356906077348065,4.2685979513361385,27.0
4wZiAXD29TQ,99.0,0.40404040404040403,40.0,5.545454545454548,5.293956367970369,19.0
faPdyjayCRi,348.0,0.13793103448275862,48.0,1.8304597701149417,3.0768247445155756,23.0
QlK8nHnY8zc,327.0,0.19877675840978593,65.0,1.8837920489296638,3.4550505833215857,23.0
-2zfgNS917,94.0,0.48936170212765956,46.0,4.404255319148937,4.866650056540008,24.0
s7oOe6cNRT8,68.0,0.5441176470588235,37.0,4.088235294117647,5.6297061085978095,27.0
C9sU3Tnnki8,671.0,0.14754098360655737,99.0,3.2742175856929925,4.156911878369098,26.0
7IG0wsTND7w,1544.0,0.05375647668393782,83.0,1.0265544041450785,2.6821112670107623,20.0
YPChvOgRXRA,1294.0,0.05409582689335394,70.0,3.5000000000000027,3.768996740103944,18.0
pHO19kq_yT,77.0,0.6363636363636364,49.0,3.272727272727273,4.137875006495241,19.0
ylMq8MBnAp,1001.0,0.060939060939060936,61.0,3.85014985014985,4.680547241244599,32.0
gPxd1tTvoaC,249.0,0.30120481927710846,75.0,4.763052208835344,4.931392233044764,29.0
0g0X4H8yN4I,36.0,0.6666666666666666,24.0,3.1111111111111107,3.6783364079647107,20.0
10R_bcjFwJ,192.0,0.4166666666666667,80.0,3.802083333333334,4.889608152838749,30.0
x5YkB3b_48o,872.0,0.06995412844036697,61.0,1.2866972477064214,2.9975737774365063,24.0
QAV2CcLEDh,419.0,0.16706443914081145,70.0,2.3389021479713596,3.1592031182050824,19.0
ceDaKReXBdY,572.0,0.1853146853146853,106.0,5.423076923076925,7.286195399907359,45.0
jczReTpeJ0N,871.0,0.12629161882893225,110.0,2.9035591274397237,3.604259766925374,26.0
D3lPaQ7iqw,134.0,0.34328358208955223,46.0,3.0373134328358207,4.1934548292285925,23.0
jh9nlYWJ5kk,177.0,0.327683615819209,58.0,3.5367231638418097,4.592490968117899,22.0
hrRNkyyGGgx,142.0,0.4084507042253521,58.0,4.183098591549297,4.1609800371599235,18.0
4JVdg72e7f,72.0,0.625,45.0,3.9027777777777777,5.273264275468833,33.0
kUI41mY8bHl,220.0,0.21818181818181817,48.0,6.922727272727274,5.918659589873818,24.0
VN6MxIRez-c,139.0,0.3237410071942446,45.0,3.0431654676258986,3.6432795060739687,19.0
Y2ShteTrnX2,241.0,0.22406639004149378,54.0,3.8091286307053944,1.9950145331680835,12.0
boVagyqWwKa,451.0,0.15077605321507762,68.0,3.5875831485587573,3.959037611909668,16.0
_X12NmQKvX,577.0,0.0831889081455806,48.0,1.1317157712305048,2.2958256205959686,21.0
3l9mLzLa0BA,48.0,0.5625,27.0,1.5625,1.4861953423909928,8.0
b1g6e7enW5o,155.0,0.3548387096774194,55.0,3.799999999999999,5.60310674490547,30.0
jCpTofV7iY_,291.0,0.25773195876288657,75.0,2.975945017182129,4.215256205703881,32.0
yPMsKyrn5A-,104.0,0.33653846153846156,35.0,2.125,3.855868053577813,21.0
WK22pk7bSFR,670.0,0.17313432835820897,116.0,3.4298507462686594,5.162559675123831,24.0
cjavWixtG9f,141.0,0.41134751773049644,58.0,3.5957446808510647,4.352304354188636,29.0
8OFAtZzIf7T,199.0,0.27638190954773867,55.0,2.6934673366834176,3.97993801506075,27.0
CJl2S0w1mbq,83.0,0.2289156626506024,19.0,1.795180722891566,1.8919536692142147,10.0
WsUMeHPo-2,146.0,0.4520547945205479,66.0,3.986301369863013,6.385313214438339,31.0
Ho7W1yr8tV,1130.0,0.08053097345132744,91.0,4.43185840707965,6.212594218531585,38.0
Whf5OGxibGR,384.0,0.22916666666666666,88.0,3.851562499999997,3.850515906737925,27.0
uzbd9jGCnN4,63.0,0.36507936507936506,23.0,2.444444444444445,1.785043396759701,10.0
sPCKNl5qDps,345.0,0.34492753623188405,119.0,4.046376811594203,5.621609565043299,36.0
rUb1-7H4q6a,106.0,0.5943396226415094,63.0,4.0283018867924545,4.3170923794561435,26.0
XGT4bsvI6y,557.0,0.12746858168761221,71.0,2.2495511669658885,3.202492393745774,19.0
l2vPa8gwBuA,233.0,0.3218884120171674,75.0,3.9914163090128767,6.002148621254678,47.0
-hWhz9xfrB9,481.0,0.158004158004158,76.0,2.270270270270271,2.149062230013004,19.0
92gvk82DE-,148.0,0.3783783783783784,56.0,2.939189189189189,2.9834608752078404,15.0
8RExG-EKC22,170.0,0.27647058823529413,47.0,3.7529411764705856,4.008588065708796,22.0
RecZ9nB9Q4,193.0,0.23316062176165803,45.0,2.8445595854922265,2.140065209730729,12.0
balnyoGkYfW,22.0,0.45454545454545453,10.0,0.9090909090909093,1.3419634126405238,4.0
xZxK8OG2igG,283.0,0.21908127208480566,62.0,5.038869257950533,4.341198170294451,18.0
4daKS8wEze5,361.0,0.19113573407202217,69.0,3.163434903047092,3.825120673739233,28.0
p6qlG1zXs9v,852.0,0.11971830985915492,102.0,4.410798122065727,4.964056547986371,28.0
ejQVau3Z-QQ,392.0,0.2372448979591837,93.0,4.313775510204083,4.5611518748205215,29.0
c0UQacrBmFB,194.0,0.3711340206185567,72.0,4.041237113402065,4.020459401412756,27.0
FDiO2xfKnkj,127.0,0.2755905511811024,35.0,1.5433070866141736,2.352829790698212,18.0
zNq-jISUm7E,174.0,0.25287356321839083,44.0,1.2816091954022997,2.7085831774283577,21.0
8TKFt2x3Sx,119.0,0.40336134453781514,48.0,2.378151260504203,3.014067572709438,22.0
4NWwhku4AEI,80.0,0.675,54.0,4.5249999999999995,5.902102178595546,28.0
hp_RwhKDJ5,597.0,0.16415410385259632,98.0,3.6917922948073683,4.53422662027765,29.0
CtS2Rs_aYk,113.0,0.26548672566371684,30.0,2.663716814159292,3.5496745813349526,17.0
EqDnVOyiVX,495.0,0.15353535353535352,76.0,4.474747474747476,4.775408146160673,34.0
vPS7yxt6oNE,321.0,0.22118380062305296,71.0,2.1339563862928337,3.284071346757237,18.0
jXQ0ipgMdU,580.0,0.08793103448275862,51.0,4.293103448275862,3.6543612985727374,24.0
VezcnWFSd2d,437.0,0.13272311212814644,58.0,3.704805491990846,4.015143327062,26.0
u0aNcjqhEJ,79.0,0.3670886075949367,29.0,2.164556962025317,2.2669893044143623,12.0
cPhfgGIbVfZ,154.0,0.35064935064935066,54.0,3.2792207792207804,3.9795174162165226,26.0
PbXfwJEyKXT,198.0,0.21717171717171718,43.0,3.5303030303030303,3.820408847960454,23.0
8mQSpCL36Lg,458.0,0.17467248908296942,80.0,2.6222707423580784,4.172341155593669,30.0
y7CNId2RnV,4.0,0.5,2.0,1.25,0.5,2.0
jREF4bkfi_S,349.0,0.1489971346704871,52.0,3.6418338108882513,3.4815726836606706,18.0
MZFDUB40NJ,176.0,0.32386363636363635,57.0,4.335227272727273,6.260635107403398,38.0
rGeZuBRahju,938.0,0.09488272921108742,89.0,4.067164179104486,4.04071707879967,24.0
Z4Kexjh34vT,535.0,0.10841121495327102,58.0,1.011214953271027,2.3670382852777734,21.0
PNyvODFNTkZ,80.0,0.3125,25.0,2.5125,2.449457444445994,10.0
_QRMikPHXL,936.0,0.09935897435897435,93.0,3.6623931623931623,4.998536281936497,29.0
ocyru3h_WIi,256.0,0.19921875,51.0,2.9648437499999987,2.904144161164099,18.0
AHvFDPi-FA,876.0,0.0684931506849315,60.0,0.8789954337899545,2.0870138656481663,21.0
c-h2XSi-vEM,208.0,0.2692307692307692,56.0,3.8317307692307665,4.4889077337522165,21.0
EN8YE5dkOO,200.0,0.28,56.0,1.305,2.217331231220253,17.0
AwWaBXLIJE,755.0,0.09933774834437085,75.0,2.6927152317880796,4.811942197343679,30.0
ieWqvOiKgz2,27.0,0.5185185185185185,14.0,1.9259259259259256,2.182551892517739,9.0
x9S5kdaQkkY,262.0,0.22900763358778625,60.0,3.8320610687022882,4.6223721692819275,24.0
cYZupNY8DS4,1152.0,0.0798611111111111,92.0,5.150173611111102,5.654935640903521,32.0
tAfyE2V7oye,851.0,0.10693301997649823,91.0,5.121034077555815,6.572002424725823,36.0
0g1JdUJF7Fr,561.0,0.10873440285204991,61.0,2.743315508021393,3.423406154995728,17.0
I9J8gIyqRE,207.0,0.2318840579710145,48.0,2.7246376811594204,2.9190571923755866,21.0
8u9eXwu5GAb,46.0,0.32608695652173914,15.0,3.4130434782608696,2.2956585785300794,9.0
pRUW8BuTEFI,116.0,0.3706896551724138,43.0,3.008620689655171,3.5299850711722076,20.0
-1x2-lp1eZf,77.0,0.5064935064935064,39.0,4.66233766233766,4.889867045901065,20.0
QC10RmRbZy9,1269.0,0.12608353033884948,160.0,6.80220646178093,7.687373082325757,39.0
pXDmbfVL_SB,211.0,0.009478672985781991,2.0,0.018957345971563996,0.13669867133004182,1.0
DAxQXzdq8SF,132.0,0.3333333333333333,44.0,3.833333333333334,4.239340771643279,23.0
_lyO4HOLDF,179.0,0.22905027932960895,41.0,1.4525139664804467,2.419892244693436,22.0
bhfp5GlDtGe,358.0,0.17597765363128492,63.0,5.100558659217877,5.515036712400606,31.0
_Esnr5KvO6-,59.0,0.4067796610169492,24.0,1.2203389830508475,2.213343520170718,10.0
i8L9qoeZOS,939.0,0.10969116080937168,103.0,3.1544195953141685,2.825902342573938,16.0
sCrnllCtjoE,1116.0,0.0456989247311828,51.0,0.5564516129032252,2.0634429733780015,21.0
vep-Hlmn0tc,872.0,0.0963302752293578,84.0,5.32798165137614,6.119194664198395,31.0
7zv_wSgP-LN,73.0,0.4794520547945205,35.0,2.4109589041095902,3.6546607094319232,13.0
LofRPZeXNNk,59.0,0.3220338983050847,19.0,1.2881355932203393,2.0090386057088403,10.0
3KHzMQUOH4x,523.0,0.13957934990439771,73.0,1.9541108986615678,3.4147804329564817,25.0
R98ZfMt-jE,857.0,0.11318553092182031,97.0,4.025670945157529,4.710476894027453,34.0
tm8p3x5Rf8N,175.0,0.28,49.0,5.051428571428568,4.569097311975904,17.0
JLLTtEdh1ZY,1271.0,0.07002360346184107,89.0,3.293469708890637,4.071751717151842,26.0
aG_B1SZ92t,236.0,0.288135593220339,68.0,4.182203389830506,4.2231203822187995,22.0
NkJOhtNKX91,76.0,0.6842105263157895,52.0,3.6052631578947367,5.35183195393483,30.0
x0BPR9iXc1,94.0,0.3617021276595745,34.0,2.1276595744680846,3.233673773962476,16.0
CniFDGvqbUZ,401.0,0.16708229426433915,67.0,1.5935162094763082,3.807473946773845,29.0
bHpOeIXvSX2,851.0,0.09518213866039953,81.0,3.621621621621623,4.276084267337028,29.0
LiXDW7CF94J,655.0,0.10687022900763359,70.0,3.0122137404580145,3.450369454595465,22.0
_8ZuxGYmGe_,137.0,0.2773722627737226,38.0,4.656934306569342,4.184069852717249,15.0
9_VrvV7d-FK,441.0,0.14512471655328799,64.0,3.156462585034015,4.6186883423446705,29.0
Ur_qORZ6-9R,181.0,0.430939226519337,78.0,2.9613259668508283,3.8763737935859286,27.0
4cOfD2qL6T,52.0,1.0,52.0,3.596153846153847,4.339782299521464,20.0
TSqRwmrRiOn,276.0,0.18115942028985507,50.0,2.8115942028985508,2.9407499962058057,23.0
S9GpoS2TmN,148.0,0.42567567567567566,63.0,3.6891891891891895,4.787812406249158,32.0
6u7mf9s2A9,928.0,0.08081896551724138,75.0,1.3092672413793103,2.403754771797376,19.0
DeG07_TcZvT,5.0,0.4,2.0,0.4,0.8944271909999159,2.0
TgcG85ZvBuu,374.0,0.16844919786096257,63.0,3.28609625668449,4.763688530924775,22.0
_CDixzkzeyb,122.0,0.23770491803278687,29.0,2.139344262295082,2.2501260709234607,16.0
GVWySHBD3Cl,1115.0,0.045739910313901344,51.0,4.219730941704028,2.4925681130670707,20.0
IERSU0La-Nt,175.0,0.35428571428571426,62.0,3.440000000000001,4.546768462136142,24.0
0bLE93R9d0O,312.0,0.01282051282051282,4.0,0.04807692307692311,0.2553532711738462,2.0
BMsqS_XALQU,388.0,0.27835051546391754,108.0,4.234536082474226,4.889914003062939,27.0
_5sMa2sdU4,1501.0,0.05996002664890073,90.0,5.425716189207194,7.775644340078682,36.0
MMiaF8KppTZ,503.0,0.12524850894632206,63.0,2.6739562624254454,3.406265853660324,23.0
bsZULlDGXe,6.0,0.0,0.0,0.0,0.0,0.0
T9iojz-kOfU,98.0,0.30612244897959184,30.0,2.0612244897959173,4.522147848708579,25.0
azCKuYyS74,16.0,0.4375,7.0,2.0,1.4142135623730951,5.0
H6T7AAoTUsR,365.0,0.23013698630136986,84.0,3.2465753424657535,4.4381612552286,26.0
aZlmMFHaqPg,291.0,0.25773195876288657,75.0,2.975945017182129,4.215256205703881,32.0
j8Ygylt1DYJ,991.0,0.04742684157416751,47.0,1.315842583249244,2.265717553394641,19.0
rSHfAMCc997,126.0,0.20634920634920634,26.0,1.833333333333333,1.9339079605813714,13.0
-t4D61w4zvQ,89.0,0.48314606741573035,43.0,2.696629213483147,3.4324802005057715,18.0
Vsh8gspKmuu,940.0,0.08297872340425531,78.0,6.218085106382977,7.875650491462643,38.0
fyD8adDrXo,349.0,0.16332378223495703,57.0,2.982808022922634,2.4739428533768772,12.0
SGQi3LgFnqj,147.0,0.40816326530612246,60.0,2.598639455782314,3.56478181227372,23.0
h-tOz83WrC,57.0,0.42105263157894735,24.0,1.43859649122807,1.752727913238279,9.0
MdiVU9lMmVS,293.0,0.2832764505119454,83.0,3.907849829351535,5.082373496795882,29.0
k1lUZZzE6b-,209.0,0.28708133971291866,60.0,2.784688995215312,3.6737838154964044,25.0
ashgrQnYsm,465.0,0.11827956989247312,55.0,1.7419354838709677,3.081868645688356,27.0
M9u_ctqFUlg,812.0,0.07389162561576355,60.0,2.2179802955665036,3.946688116276418,23.0
Yt-yM-JbYFO,703.0,0.13229018492176386,93.0,6.079658605974391,5.901076621802967,28.0
m6ahb1mpwwX,337.0,0.16023738872403562,54.0,1.183976261127597,3.1822580481709966,23.0
NIzeVwedJzB,303.0,0.19141914191419143,58.0,3.221122112211222,3.876480626541702,21.0
fUX3bszZSOw,605.0,0.1206611570247934,73.0,1.438016528925622,2.854914903405462,21.0
pjyM7D09M5,193.0,0.2694300518134715,52.0,4.0362694300518145,2.8802001105876935,15.0
bjCAHZLoKy,128.0,0.265625,34.0,1.9609375,4.382144054654983,19.0
gEvzRWqFoCO,111.0,0.3333333333333333,37.0,1.4504504504504503,2.452229926705817,11.0
vdm4WnG5u-M,143.0,0.32867132867132864,47.0,2.3146853146853155,3.0173665890425294,18.0
1C6nCCaRe6p,160.0,0.28125,45.0,1.8812499999999999,3.194672993373688,19.0
G6-oxjbc_mK,1552.0,0.0895618556701031,139.0,6.231958762886611,4.977997679108022,27.0
PWKs1IpMpv,11.0,1.4545454545454546,16.0,4.909090909090909,3.360194799547951,12.0
75O7S_L4oY,887.0,0.133032694475761,118.0,3.4791431792559173,4.099683981216383,19.0
SrC-nwieGJ,260.0,0.13076923076923078,34.0,0.6884615384615388,1.9920356719210923,14.0
SMYdcXjJh1q,107.0,0.34579439252336447,37.0,2.5233644859813094,2.866020166068579,14.0
fPVRcJqspu,136.0,0.16176470588235295,22.0,1.963235294117647,1.4422620516771774,8.0
J7CTp-jNyJ,36.0,0.1388888888888889,5.0,0.3888888888888889,0.5491696473652758,2.0
VGI9dSmTgPF,362.0,0.27348066298342544,99.0,3.2320441988950264,3.8663647550501077,24.0
YtntjusJV6,618.0,0.1423948220064725,88.0,3.953074433656959,4.955170041841072,25.0
qco4ekz2Epm,100.0,0.52,52.0,3.399999999999999,4.7567071200845055,22.0
uFZt0ZJi8BX,212.0,0.18867924528301888,40.0,1.8537735849056605,2.4168317566521766,18.0
djpsp_fSf2G,414.0,0.21256038647342995,88.0,5.463768115942029,4.756786033639562,26.0
tMg5hKRiW-2,144.0,0.4305555555555556,62.0,3.0902777777777786,4.062300141518649,33.0
z8mVbZIMOjx,173.0,0.24855491329479767,43.0,2.3526011560693645,1.737900580357794,9.0
C49AIKljGaa,366.0,0.26229508196721313,96.0,5.240437158469944,6.416340767872666,29.0
THp4UABcMv,185.0,0.2972972972972973,55.0,3.0864864864864883,3.724636118947246,21.0
2T80ygeeWE0,303.0,0.22442244224422442,68.0,2.343234323432342,3.1340385210672226,23.0
MLJ5TF5FtXH,90.0,0.7111111111111111,64.0,3.777777777777778,3.731968717963774,17.0
Nvlqsofsc6-,318.0,0.2138364779874214,68.0,1.6132075471698122,2.525219500908032,21.0
flap0Bo6TK_,932.0,0.28969957081545067,270.0,10.03648068669528,8.63166550962724,42.0
elIEtsQdOYP,134.0,0.417910447761194,56.0,3.94776119402985,5.450139218997317,30.0
yzHn1QejdT4,159.0,0.32075471698113206,51.0,3.0817610062893093,5.120038263132244,28.0
pRCMXcfdihq,299.0,0.2608695652173913,78.0,6.612040133779264,5.663078542238761,24.0
4PJUBT9f2Ol,326.0,0.15644171779141106,51.0,3.374233128834355,3.6921303245113153,22.0
btmflCmNxDl,2753.0,0.034871049763893935,96.0,2.0900835452233917,1.8119896315110935,15.0
OcHQVmfLn2c,320.0,0.21875,70.0,4.2093750000000005,5.890051086578779,29.0
LR_KWiUgS8F,150.0,0.4533333333333333,68.0,4.206666666666667,5.687967597613307,34.0
w7ds3UKtQJl,260.0,0.25,65.0,2.9769230769230783,3.191362339940984,18.0
-x5WuMO4APy,243.0,0.25102880658436216,61.0,3.1316872427983533,3.30525877522475,14.0
oKTl_-4qLJ,177.0,0.3163841807909605,56.0,3.587570621468927,5.1173127798986275,35.0
_2bDpAtr7PI,236.0,0.15254237288135594,36.0,1.7118644067796618,1.8269923891595394,16.0
-Aw0rrrPUF,54.0,0.4074074074074074,22.0,1.3888888888888895,3.1045715936138776,20.0
ZAKkiVxiAM9,56.0,0.6964285714285714,39.0,2.910714285714286,2.9062740014369894,17.0
wHt8UumYfGT,176.0,0.30113636363636365,53.0,2.409090909090909,3.0204497815916227,22.0
kqHkCVS7wbj,446.0,0.17713004484304934,79.0,2.7600896860986563,4.383146885646409,27.0
IWoHx6bY4Zm,216.0,0.27314814814814814,59.0,2.0509259259259274,3.1889633912553124,20.0
tFvr-kYWs_Y,1224.0,0.09558823529411764,117.0,5.46977124183007,4.536657409875362,25.0
iAPs7yMjjyQ,150.0,0.32,48.0,4.159999999999998,5.966438574371227,27.0
wle-ah5tiY,99.0,0.48484848484848486,48.0,5.555555555555556,5.436502143433363,24.0
0DwzMsUNIr,358.0,0.21508379888268156,77.0,2.6955307262569836,2.6238578142851923,23.0
8MneBPDxV9L,405.0,0.18271604938271604,74.0,2.2765432098765412,2.5519489545382505,16.0
N3FlFslv_J,394.0,0.20050761421319796,79.0,3.860406091370558,3.6741730942176973,21.0
5s2v_0F7MG,370.0,0.22702702702702704,84.0,2.394594594594597,4.16215664507982,28.0
Q5uQecAw0vO,766.0,0.12532637075718014,96.0,4.928198433420366,6.360113752614301,38.0
CQsmMYmlP5T,324.0,0.19753086419753085,64.0,3.7685185185185164,4.297612156097623,22.0
jdEXFqGjdh,191.0,0.31413612565445026,60.0,2.4973821989528826,3.913370260435424,22.0
jh1nCir1R3d,2.0,0.5,1.0,1.0,0.0,1.0
w1w4dGJ4qV,320.0,0.21875,70.0,4.2093750000000005,5.890051086578779,29.0
7DtgxVZGj-y,122.0,0.4672131147540984,57.0,1.967213114754098,4.725409468863158,26.0
zAxuIJLb38,159.0,0.23270440251572327,37.0,1.742138364779874,2.7996695927975646,19.0
zWwrB9wenY1U,399.0,0.12280701754385964,49.0,3.2456140350877196,2.9688203097461643,17.0
G7_LoXdE2Oe,112.0,0.5357142857142857,60.0,5.098214285714285,6.854944715515001,33.0
RPVgoRFYWHB,441.0,0.13151927437641722,58.0,2.106575963718823,2.1763140908557537,13.0
_nGgzQjzaRy,92.0,0.41304347826086957,38.0,2.510869565217391,2.500525506163781,11.0
Us8pHYSEgO,153.0,0.26143790849673204,40.0,3.117647058823529,3.4046044218601725,19.0
OjDkC57x5sz,326.0,0.15644171779141106,51.0,3.374233128834355,3.6921303245113153,22.0
e8MaU4BNVA,79.0,0.26582278481012656,21.0,1.8227848101265818,1.3658799518417541,4.0
J0IhgZ8ziv-,81.0,0.4444444444444444,36.0,4.061728395061728,3.4254404060366666,16.0
k5PEHHY4spM,149.0,0.28859060402684567,43.0,4.456375838926173,4.009251499659308,18.0
WOfOf53mVyo,54.0,0.37037037037037035,20.0,3.462962962962963,1.8193194141430604,6.0
qhplAU1BOZW,652.0,0.11042944785276074,72.0,1.8803680981595077,3.9112011173975527,22.0
wcNtbEtcGIC,124.0,0.5564516129032258,69.0,3.9516129032258083,4.779452699745072,28.0
xTWoeTdHgH-,653.0,0.0995405819295559,65.0,3.468606431852989,4.115772153187353,20.0
dC31wEs-hsV,163.0,0.39263803680981596,64.0,2.7177914110429455,3.6859915034668056,32.0
NRxydtWup1S,137.0,0.17518248175182483,24.0,0.7372262773722629,1.3841012851448826,9.0
8is5PNk68ql,323.0,0.15479876160990713,50.0,2.065015479876161,3.055203622801313,19.0
ArPM-xtsFrk,1224.0,0.10049019607843138,123.0,2.378267973856211,3.706953745823524,25.0
rHqa5_nzaCA,823.0,0.12636695018226002,104.0,5.619684082624546,4.473218646369262,19.0
4WM4cy42B81,559.0,0.17173524150268335,96.0,5.880143112701253,6.835361564790669,36.0
jDOE5xirIJb,523.0,0.09751434034416825,51.0,2.778202676864244,2.7903334474781727,19.0
mdERENskoo1,234.0,0.10683760683760683,25.0,0.4957264957264956,1.5702378465797613,10.0
lGz9u1ubUXE,199.0,0.24623115577889448,49.0,2.9648241206030144,3.33844590412497,25.0
sKWlRDzPfd7,57.0,0.7017543859649122,40.0,2.4736842105263164,3.15156006242427,21.0
CRhzJqLhnwU,248.0,0.1814516129032258,45.0,1.5282258064516132,3.4405314645446294,21.0
IfxsiXMZoNX,141.0,0.3829787234042553,54.0,3.8439716312056733,4.587691121660316,33.0
HnlCZATopvr,777.0,0.16087516087516088,125.0,3.075933075933078,4.006521736931561,29.0
uKmuzIuVl8z,650.0,0.12461538461538461,81.0,4.432307692307695,3.2349024792129004,21.0
CCF5eG4UPNS,87.0,0.3103448275862069,27.0,2.908045977011494,2.923967454039142,13.0
CAsH4Z_Xzj7,23.0,0.6086956521739131,14.0,1.5217391304347827,2.8423672147347907,9.0
vaf8KQ8bhS,324.0,0.11728395061728394,38.0,1.3703703703703713,2.2364525450454145,15.0
_k0CnK5V7F,102.0,0.46078431372549017,47.0,3.1176470588235285,3.258785893237166,25.0
F5Cj26wfiu,81.0,0.8271604938271605,67.0,5.037037037037035,5.834047575321194,27.0
dhYUMMy0_Eg,159.0,0.25157232704402516,40.0,1.9119496855345917,2.7197906839573234,16.0
5spDgWmpY6x,3192.0,0.06610275689223058,211.0,3.3173558897243036,3.877371232257585,34.0
vk96czrH2Y,5.0,0.4,2.0,0.4,0.5477225575051661,1.0
4C8ChYvMYBn,321.0,0.2367601246105919,76.0,2.4672897196261694,3.652869823019325,26.0
SZojABvWnkx,238.0,0.15126050420168066,36.0,1.357142857142859,3.440048852282191,22.0
AZFvpnnewr,321.0,0.1526479750778816,49.0,1.292834890965733,2.4318675438392643,17.0
iNUtsk4h2q1,114.0,0.3157894736842105,36.0,2.289473684210528,2.8338150407431426,15.0
8qjSA5QACb40,660.0,0.13787878787878788,91.0,3.5787878787878795,4.1304419715789775,33.0
EMvG1Jdhw_8,348.0,0.1896551724137931,66.0,2.540229885057474,3.449277074827622,26.0
h8T5dZWTZ-Z,167.0,0.39520958083832336,66.0,3.1197604790419184,4.6294010583607434,22.0
OboQ71j1Bn,395.0,0.17974683544303796,71.0,4.189873417721523,3.6065223957495203,21.0
_nF5imFKQI,289.0,0.10380622837370242,30.0,1.083044982698963,1.9202926936328049,12.0
gNI4_85Cyve,96.0,0.4895833333333333,47.0,2.927083333333334,4.363110410720814,23.0
NPfDKT9OUJ3,126.0,0.40476190476190477,51.0,5.373015873015877,5.70856777412216,24.0
afrUI9hkUJM,122.0,0.5,61.0,3.0901639344262297,4.128121855704847,19.0
EBC60mxBwyw,433.0,0.2517321016166282,109.0,4.778290993071594,6.894830983770133,36.0
oN7tNztrYa3,482.0,0.17427385892116182,84.0,3.9273858921161815,5.721255278975216,33.0
_g-D1zNps_,9.0,0.1111111111111111,1.0,0.33333333333333337,0.5,1.0
TFMEqzfFrP_,499.0,0.12224448897795591,61.0,2.326653306613225,2.4860072304487497,17.0
FvqcQ_9u7Mo,30.0,1.3666666666666667,41.0,4.533333333333334,6.027141675919789,20.0
OAsXFPBfTBh,208.0,0.2692307692307692,56.0,2.913461538461538,3.388273545878781,23.0
1-B8dz847_,904.0,0.09070796460176991,82.0,2.490044247787609,2.8572362329041403,24.0
maT89nOQi9i,231.0,0.23809523809523808,55.0,2.5108225108225115,3.740334176957607,20.0
5R96mIU85IW,476.0,0.15546218487394958,74.0,1.9012605042016801,2.4590795212832566,24.0
Pkb5FA5AjqP,940.0,0.05531914893617021,52.0,0.5680851063829782,1.8577307470205267,20.0
OAw6V3ZAhSd,712.0,0.1699438202247191,121.0,3.8244382022471997,4.309909879798461,28.0
gbC0cLDB6X,278.0,0.19784172661870503,55.0,2.363309352517985,3.52827964306907,22.0
